1 0
0.999977 0.00677138
0.999912 0.0132282
0.999808 0.0194956
0.999668 0.0256469
0.999492 0.0317263
0.99928 0.0377605
0.999032 0.0437661
0.998749 0.0497532
0.99843 0.0557278
0.998076 0.0616937
0.997686 0.0676533
0.99726 0.0736079
0.996798 0.0795582
0.996301 0.0855046
0.995768 0.0914473
0.995199 0.0973863
0.994594 0.103321
0.993954 0.109253
0.993278 0.11518
0.992566 0.121103
0.991818 0.127022
0.991035 0.132936
0.990216 0.138845
0.989362 0.144749
0.988472 0.150648
0.987547 0.156542
0.986586 0.162429
0.985589 0.168311
0.984557 0.174187
0.98349 0.180057
0.982387 0.18592
0.98125 0.191776
0.980076 0.197626
0.978868 0.203468
0.977624 0.209303
0.976346 0.21513
0.975032 0.22095
0.973683 0.226761
0.972299 0.232565
0.97088 0.23836
0.969426 0.244146
0.967938 0.249924
0.966414 0.255692
0.964856 0.261452
0.963263 0.267201
0.961636 0.272942
0.959974 0.278672
0.958277 0.284392
0.956546 0.290102
0.954781 0.295802
0.952981 0.30149
0.951147 0.307168
0.949279 0.312835
0.947376 0.318491
0.94544 0.324135
0.943469 0.329767
0.941465 0.335387
0.939427 0.340995
0.937355 0.346591
0.935249 0.352175
0.93311 0.357745
0.930937 0.363303
0.92873 0.368848
0.926491 0.374379
0.924218 0.379897
0.921911 0.385401
0.919572 0.390891
0.917199 0.396366
0.914794 0.401828
0.912355 0.407275
0.909884 0.412707
0.90738 0.418125
0.904843 0.423527
0.902274 0.428914
0.899672 0.434285
0.897038 0.439641
0.894372 0.444981
0.891673 0.450304
0.888943 0.455612
0.88618 0.460902
0.883386 0.466177
0.88056 0.471434
0.877702 0.476674
0.874812 0.481897
0.871891 0.487103
0.868939 0.492291
0.865955 0.497461
0.862941 0.502613
0.859895 0.507747
0.856818 0.512862
0.853711 0.517959
0.850572 0.523037
0.847404 0.528097
0.844204 0.533137
0.840975 0.538158
0.837715 0.543159
0.834424 0.548141
0.831104 0.553102
0.827754 0.558044
0.824374 0.562966
0.820965 0.567867
0.817526 0.572747
0.814057 0.577607
0.81056 0.582446
0.807033 0.587263
0.803477 0.59206
0.799892 0.596835
0.796278 0.601588
0.792636 0.60632
0.788965 0.611029
0.785266 0.615717
0.781538 0.620382
0.777783 0.625024
0.773999 0.629644
0.770188 0.634241
0.766349 0.638815
0.762482 0.643366
0.758588 0.647893
0.754666 0.652397
0.750718 0.656878
0.746742 0.661334
0.74274 0.665767
0.738711 0.670175
0.734655 0.674559
0.730573 0.678918
0.726464 0.683253
0.72233 0.687563
0.718169 0.691848
0.713983 0.696108
0.709771 0.700343
0.705533 0.704552
0.70127 0.708736
0.696982 0.712894
0.692669 0.717026
0.688331 0.721132
0.683968 0.725212
0.679581 0.729265
0.675169 0.733292
0.670733 0.737292
0.666273 0.741266
0.661789 0.745212
0.657281 0.749132
0.652749 0.753024
0.648194 0.756889
0.643616 0.760726
0.639015 0.764536
0.63439 0.768318
0.629743 0.772072
0.625074 0.775798
0.620381 0.779496
0.615667 0.783165
0.610931 0.786806
0.606172 0.790418
0.601392 0.794002
0.59659 0.797556
0.591767 0.801082
0.586923 0.804579
0.582057 0.808046
0.577171 0.811484
0.572264 0.814892
0.567336 0.818271
0.562389 0.821619
0.557421 0.824938
0.552433 0.828227
0.547425 0.831486
0.542398 0.834715
0.537351 0.837913
0.532285 0.841081
0.5272 0.844218
0.522096 0.847324
0.516974 0.850399
0.511833 0.853444
0.506673 0.856457
0.501496 0.85944
0.496301 0.862391
