0.1 0.0960454
0.01 0.0960454
0.001 0.0958508
0.0001 0.0958763
1e-05 0.0958766
1e-06 0.0958767
1e-07 0.0958767
1e-08 0.0958767
1e-09 0.0958767
1e-10 0.0958767
