-1.000000e+01 -1.000000e+00 7.069293e+08 nan
-9.990000e+00 -1.000000e+00 2.821759e-05 nan
-9.980000e+00 -1.000000e+00 1.445145e-05 nan
-9.970000e+00 -1.000000e+00 9.871447e-06 nan
-9.960000e+00 -1.000000e+00 7.588250e-06 nan
-9.950000e+00 -1.000000e+00 6.224010e-06 nan
-9.940000e+00 -1.000000e+00 5.319456e-06 nan
-9.930000e+00 -1.000000e+00 4.677764e-06 nan
-9.920000e+00 -1.000000e+00 4.200533e-06 nan
-9.910000e+00 -1.000000e+00 3.833102e-06 nan
-9.900000e+00 -1.000000e+00 3.542685e-06 nan
-9.890000e+00 -1.000000e+00 3.308422e-06 nan
-9.880000e+00 -1.000000e+00 3.116418e-06 nan
-9.870000e+00 -1.000000e+00 2.957058e-06 nan
-9.860000e+00 -1.000000e+00 2.823481e-06 nan
-9.850000e+00 -1.000000e+00 2.710665e-06 nan
-9.840000e+00 -1.000000e+00 2.614849e-06 nan
-9.830000e+00 -1.000000e+00 2.533164e-06 nan
-9.820000e+00 -1.000000e+00 2.463387e-06 nan
-9.810000e+00 -1.000000e+00 2.403769e-06 nan
-9.800000e+00 -1.000000e+00 2.352919e-06 nan
-9.790000e+00 -1.000000e+00 2.309718e-06 nan
-9.780000e+00 -1.000000e+00 2.273259e-06 nan
-9.770000e+00 -1.000000e+00 2.242800e-06 nan
-9.760000e+00 -1.000000e+00 2.217731e-06 nan
-9.750000e+00 -1.000000e+00 2.197547e-06 nan
-9.740000e+00 -1.000000e+00 2.181832e-06 nan
-9.730000e+00 -1.000000e+00 2.170237e-06 nan
-9.720000e+00 -1.000000e+00 2.162474e-06 nan
-9.710000e+00 -1.000000e+00 2.158305e-06 nan
-9.700000e+00 -1.000000e+00 2.157532e-06 nan
-9.690000e+00 -1.000000e+00 2.159995e-06 nan
-9.680000e+00 -1.000000e+00 2.165563e-06 nan
-9.670000e+00 -1.000000e+00 2.174133e-06 nan
-9.660000e+00 -1.000000e+00 2.185625e-06 nan
-9.650000e+00 -1.000000e+00 2.199984e-06 nan
-9.640000e+00 -1.000000e+00 2.217171e-06 nan
-9.630000e+00 -1.000000e+00 2.237165e-06 nan
-9.620000e+00 -1.000000e+00 2.259966e-06 nan
-9.610000e+00 -1.000000e+00 2.285584e-06 nan
-9.600000e+00 -1.000000e+00 2.314049e-06 nan
-9.590000e+00 -1.000000e+00 2.345404e-06 nan
-9.580000e+00 -1.000000e+00 2.379707e-06 nan
-9.570000e+00 -1.000000e+00 2.417029e-06 nan
-9.560000e+00 -1.000000e+00 2.457457e-06 nan
-9.550000e+00 -1.000000e+00 2.501095e-06 nan
-9.540000e+00 -1.000000e+00 2.548059e-06 nan
-9.530000e+00 -1.000000e+00 2.598484e-06 nan
-9.520000e+00 -1.000000e+00 2.652521e-06 nan
-9.510000e+00 -1.000000e+00 2.710339e-06 nan
-9.500000e+00 -1.000000e+00 2.772128e-06 nan
-9.490000e+00 -1.000000e+00 2.838097e-06 nan
-9.480000e+00 -1.000000e+00 2.908480e-06 nan
-9.470000e+00 -1.000000e+00 2.983533e-06 nan
-9.460000e+00 -1.000000e+00 3.063542e-06 nan
-9.450000e+00 -1.000000e+00 3.148821e-06 nan
-9.440000e+00 -1.000000e+00 3.239719e-06 nan
-9.430000e+00 -1.000000e+00 3.336619e-06 nan
-9.420000e+00 -1.000000e+00 3.439946e-06 nan
-9.410000e+00 -1.000000e+00 3.550170e-06 nan
-9.400000e+00 -1.000000e+00 3.667814e-06 nan
-9.390000e+00 -1.000000e+00 3.793456e-06 nan
-9.380000e+00 -1.000000e+00 3.927740e-06 nan
-9.370000e+00 -1.000000e+00 4.071382e-06 nan
-9.360000e+00 -1.000000e+00 4.225185e-06 nan
-9.350000e+00 -1.000000e+00 4.390044e-06 nan
-9.340000e+00 -1.000000e+00 4.566964e-06 nan
-9.330000e+00 -1.000000e+00 4.757079e-06 nan
-9.320000e+00 -1.000000e+00 4.961665e-06 nan
